"
University of Calcutta, Kolkata
",West Bengal,http://www.caluniv.ac.in/,033-22410071,State University,""
"
Jaypee Institute of Information Technology, Noida
",Uttar Pradesh,http://www.jiit.ac.in/,"91-120-2400973-976,2400987",Deemed University,2001
"
SSN College of Engineering, Kalavakkam
",Tamil Nadu,http://www.ssn.edu.in,04427469700,Affiliated College,1996
"
JSS Academy of Technical Education, Noida 
",Uttar Pradesh,http://www.jssaten.ac.in/,"0120-2400104,2400115",Affiliated College,1998
"
Haldia Institute of Technology, Haldia 
",West Bengal,http://www.hithaldia.in/,03224-252900/253061/255615/255616/255617,Affiliated College,1996
"
Academy of Aviation Engineering and Technology, Vishakhapatnam
",Andhra Pradesh,http://www.aaet.in/index.html,"","",""
"
University College of Engineering, Punjabi University, Patiala
",Punjab,http://ucoe.ac.in/,91-(0)175-3046324,Constituent College,2003
"
National Institute of Technology, Goa
",Goa,http://www.nitgoa.ac.in/,0832-2404200Fax:0832-2404202,Institute of National Importance,2010
"
Vasavi College of Engineering, Hyderabad
",Telangana,http://www.vce.ac.in/,"914023146090,+914023146080",Affiliated College,1981
"
MVJ College of Engineering, Bangalore
",Karnataka,http://www.mvjce.edu.in,"918042991022,918042991000,918042991006",Affiliated College,1982
"
Government College of Engineering, Amravati
",Maharashtra,http://www.gcoea.ac.in/,"0721-2660360,660850,2662889,2663024",Autonomous College,1964
"
Dayanand Sagar College of Engineering, Bangalore
",Karnataka,http://dayanandasagar.edu,"+91-80-42161705,42161706,42161709,42161750,42161751Fax:+91-80-26660789",Affiliated College,1979
"
Academy of Technology, Hooghly 
",West Bengal,http://aot.edu.in/,"91-3323595875,+91-33-2684-0003","",2003
"
Academy for Technical and Management Excellence, Mysore
",Karnataka,http://www.atme.in/,+91-821-2593335,"",2007
"
Adesh University, Bhatinda
",Punjab,http://www.adesh.in,180030002012,State University,1998
"
Madras Institute of Technology, Chennai
",Tamil Nadu,http://www.mitindia.edu/home.html,+914422516002,Autonomous College,1949
"
K L University, Guntur
",Andhra Pradesh,http://www.kluniversity.in,"0866-2577715,0863-2399999",Deemed University,1980
"
Sagar Institute of Research and Technology, Bhopal
",Madhya Pradesh,http://sirtbhopal.ac.in/new/,"0755–3983100,01",Affiliated College,2003
"
ACS College of Engineering, Bangalore
",Karnataka,http://acsce.edu.in/index.html,07760968632,"",1999
"
Shri Ramdeobaba College of Engineering and Management, Nagpur
",Maharashtra,http://www.rknec.edu/,"(91)-(712)-2582844,2580011",Affiliated College,1984
"
Siksha O' Anusandhan University, Bhubaneshwar
",Odisha (Orissa),http://soauniversity.ac.in/home/soa/home,"+91-674-2350635,2350791,Fax:+91-674-2350642",Deemed University,1997
"
National Institute of Technology, Patna
",Bihar,http://www.nitp.ac.in,"0612-2371715,0612-2372715,0612-2371929,0612-2370419",Institute of National Importance,2004
"
The Oxford College of Engineering, Bangalore
",Karnataka,http://www.theoxford.edu/engineering/,"080-30219601,602,604",Affiliated College,1974
"
National Power Training Institute, Faridabad
",Delhi,http://npti.in/default.aspx,"0129-2274916,2274917,Fax:0129-2277412",Reviews:  1,1974
"
Bharati Vidyapeeth Deemed University College of Engineering, Pune
",Maharashtra,http://www.bvucoepune.edu.in/,"020-24107390,020-24107391",Constituent College,1983
"
Bengal College of Engineering and Technology, Durgapur 
",West Bengal,http://www.bcetdgp.ac.in,0343-2533186,Affiliated College,2001
"
Anjuman-I-Islam M.H.Saboo Siddik College of Engineering, Mumbai
",Maharashtra,http://www.mhsscoe.org/index.php,"(022)23012922,Telefax:23082640","",1984
"
Charotar University of Science and Technology, Petlad
",Gujarat,http://www.charusat.ac.in/,02697-265011/21,State University,2009
"
MBM Engineering College, Jodhpur 
",Rajasthan,http://www.mbmcollege.org/,0291-2551566,Affiliated College,1951
"
Jadavpur University, Kolkata
",West Bengal,http://www.jaduniv.edu.in/,"",State University,1955
"
VNR Vignana Jyothi Institute of Engineering and Technology, Hyderabad
",Telangana,http://www.vnrvjiet.ac.in/index_o.html,"91-040-23042758,59,60Fax:91-040-23042761",Autonomous College,1995
"
Delhi Institute of Tool Engineering, Delhi
",Delhi,http://www.dite.delhigovt.nic.in/,"27372745,27372618,27372615,27373082",Reviews:  1,2007
"
Bhilai Institute of Technology, Durg
",Chhattisgarh,http://www.bitdurg.org/,"0788-2323997,2321163,2334424,2333408Fax:0788-2210163",Affiliated College,1986
"
BP Poddar Institute of Management and Technology, Kolkata
",West Bengal,http://www.bppimt.ac.in/,"91-033-40619174,75,76Fax:91-033-25739401",Affiliated College,1999
"
Ambedkar Institute of Technology, Delhi
",Delhi,http://www.delhi.gov.in/wps/wcm/connect/doit_ait/AIT/Home,011-22048047,"",2001
"
Vivekananda Global University, Jaipur
",Rajasthan,http://www.vgu.ac.in,"1.8003131415,01414077999",State University,2012
"
Babasaheb Bhimrao Ambedkar University, Lucknow
",Uttar Pradesh,http://www.bbau.ac.in/,0522-2440822 ,Central University,1996
"
TKM College of Engineering, Kollam
",Kerala,http://tkmce.ac.in/,"474-2712024,2712022,2713126Fax:0474-2712023",Affiliated College,1956
"
Guru Nanak Dev University, Amritsar
",Punjab,http://www.gndu.ac.in/,"0183-2258802,0183-2258809",State University,1969
"
Shri Sant Gajanan Maharaj College of Engineering, Shegaon 
",Maharashtra,http://www.ssgmce.org/,"(07265)252116,252216FaxNo.:+91-07265-252346",Affiliated College,1983
"
Indira Gandhi Delhi Technical University for Women, Delhi
",Delhi,http://www.igdtuw.ac.in/,"011-23900261,23900253,23900264",Constituent College,1998
"
Vishwakarma Institute of Technology, Pune
",Maharashtra,http://www.vit.edu/,91-20-24202180/24283001,Affiliated College,1983
"
Reva Institute of Technology and Management, Bangalore
",Karnataka,http://www.revainstitution.org/RITM.html,"[email protected]/*<![CDATA[*/!function(){try{vart=""currentScript""indocument?document.currentScript:function(){for(vart=document.getElementsByTagName(""script""),e=t.length;e--;)if(t[e].getAttribute(""cf-hash""))returnt[e]}();if(t&&t.previousSibling){vare,r,n,i,c=t.previousSibling,a=c.getAttribute(""data-cfemail"");if(a){for(e="""",r=parseInt(a.substr(0,2),16),n=2;a.length-n;n+=2)i=parseInt(a.substr(n,2),16)^r,e+=String.fromCharCode(i);e=document.createTextNode(e),c.parentNode.replaceChild(e,c)}}}catch(u){}}();/*]]>*/",Affiliated College,2004
"
Government College of Technology, Coimbatore
",Tamil Nadu,http://www.gct.ac.in/,0422-2432221,Autonomous College,1945
"
Alard College of Engineering and Management, Pune
",Maharashtra,http://www.alardinstitutes.org,020-22934188,"",2009
"
Adesh Institute of Engineering and Technology, Faridkot
",Punjab,http://aiet.in/,"01639-240413,01639-240001",Affiliated College,1996
"
Acropolis Technical Campus, Indore
",Madhya Pradesh,http://www.atc.ac.in,"0731-2581000,2581001,2581111","",2009
"
ABR College of Engineering and Technology, Prakasam
",Andhra Pradesh,http://www.abrcollege.com/index.php,"08402-204305,204306,204307","",2008
"
Bundelkhand University, Jhansi
",Uttar Pradesh,https://www.bujhansi.org/,91-7376843372,State University,1975
"
Sathyabama University, Chennai
","",http://www.sathyabamauniversity.ac.in,044-24503150/51/52/54/55,Deemed University,1987
"
GH Patel College of Engineering and Technology, Anand
",Gujarat,http://www.gcet.ac.in/,"+91-2692-231651,+91-2692-652981FaxNo.:+91-2692-236896",Affiliated College,1996
"
Bhagwan Parshuram Institute of Technology, Delhi
",Delhi,http://www.bpitindia.com,"011-27572900,27571080,011-27574635,27574637Fax:011-27574642",Affiliated College,2005
"
University Visvesvaraya College of Engineering, Bangalore
",Karnataka,http://www.uvcebangalore.ac.in,"080-22961803,22961911,Fax:080-22961803,22961911",Affiliated College,1917
"
Andhra University, Vishakhapatnam
",Andhra Pradesh,http://www.andhrauniversity.edu.in/,"0891-2575464,0891-2844222,0891-2844333,0891-2755547",State University,1926
"
Symbiosis Institute of Technology, Pune
",Maharashtra,http://www.sitpune.edu.in/index.php,"+912039116300,6419,6464",Constituent College,2008
"
Silicon Institute of Technology, Bhubaneswar
",Odisha (Orissa),http://www.silicon.ac.in/sitbbsr/,"918260333609,+91-9437060838",Affiliated College,2001
"
Institute of Engineering and Technology, Lucknow
",Uttar Pradesh,http://ietlucknow.edu/,91-522-2361692,Constituent College,1984
"
Bharati Vidyapeeth’s College of Engineering for Women, Pune
",Maharashtra,http://coewpune.bharatividyapeeth.edu/default.aspx,41104324371684,"",2000
"
Jaipur National University, Jaipur
",Rajasthan,http://www.jnujaipur.ac.in,"18002000034,18002000043,+91412753377,+91412754399,+919351288101",State University,2007
"
Yeshwantrao Chavan College of Engineering, Nagpur
",Maharashtra,http://www.ycce.edu/,"91-7104-237919,329249,32925091-7104-236620,09764996477",Affiliated College,1984
"
Sreenidhi Institute of Science and Technology, Ghatkesar 
",Telangana,http://www.sreenidhi.edu.in,"08415-2005959848981815,08415-200597",Autonomous College,1997
"
Parul Institute of Engineering and Technology, Vadodara
",Gujarat,http://parul.ac.in/inst_piet_deg.html,02668260300/307,Reviews:  1,1989
"
Institute of Engineering and Management, Kolkata
",West Bengal,http://iem.edu.in/index.php,"913323572969,+913323577649",Affiliated College,1989
"
GB Pant Government Engineering College, Delhi
",Delhi,http://www.gbpec.edu.in,+91-11-26382314Fax+91-11-26382317,Affiliated College,2007
"
Future Institute of Engineering and Management, Kolkata 
",West Bengal,http://www.teamfuture.in/,"913324345640,+913324345615","",2001
"
DAV Institute of Engineering and Technology, Jalandhar
",Punjab,http://www.davietjal.org,"0181-2200126,2200232,2207650Fax:0181-2205851,2202346","",2001
"
College of Technology, GB Pant University of Agriculture and Technology, Pantnagar
",Uttarakhand,http://www.gbpuat-tech.ac.in,"+91-5944-233320,233350;Fax:+91-5944-233473",State University,1966
"
College of Engineering Roorkee, Roorkee
",Uttarakhand,http://www.coe-roorkee.com,"91-01332-279737,",Affiliated College,1999
"
Chandigarh College of Engineering and Technology, Chandigarh
",Chandigarh,http://www.ccet.ac.in,"+91-172-2750947,+91-172-2750872,+91-172-2750943Fax.No.0172-2750872",Affiliated College,1959
"
Bundelkhand Institute of Engineering and Technology, Jhansi 
",Uttar Pradesh,http://www.bietjhs.ac.in/,"0510-2320349Fax-91-510-2320349,2320895",Autonomous College,1986
"
All India Shri Shivaji Memorial Society’s College of Engineering, Pune
",Maharashtra,http://www.aissmscoe.com/,"91-20-26057660/26058587,","",1992
"
Adhiyamaan College of Engineering, Hosur
",Tamil Nadu,http://www.adhiyamaan.ac.in,"04344260570,261002Fax:(04344)260573",Autonomous College,2001
"
Abhinav Education Society's College of Engineering and Technology, Wadwadi
",Maharashtra,http://www.abhinavengg.org,02169-286106/286110,"",2009
"
Pondicherry University, Puducherry
",Puducherry (Pondicherry),http://www.pondiuni.edu.in,0413-2655179,Central University,1985
"
Acharya NG Ranga Agricultural University, Hyderabad
","",http://www.angrau.ac.in/home.aspx,"040-24015011,040-24015017,040-24015161,040-24015163",State University,1964
"
Deen Dayal Upadhyaya College, New Delhi
",Delhi,http://dducollege.du.ac.in/,91-011-25458173,Affiliated College,1990
"
ACE College of Engineering, Thiruvananthapuram
","",http://acetvm.com/,"91-471–2384427,2384437,2384447","",1982
"
Dharmsinh Desai University, Nadiad
",Gujarat,http://www.ddu.ac.in,0268–2520503,State University,1968
"
CV Raman College of Engineering, Bhubaneswar 
",Odisha (Orissa),http://cvrce.edu.in/,"916742460093/043,9040021100/101/102/103",Affiliated College,1997
"
St. Joseph's College of Engineering, Chennai
",Tamil Nadu,http://www.stjosephs.ac.in,"044-24501060,044-24501449",Affiliated College,1994
"
Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal
",Madhya Pradesh,https://www.rgpv.ac.in,0755-2678833,State University,1998
"
Bhagalpur College of Engineering, Bhagalpur
",Bihar,http://bcebhagalpur.ac.in,"0641-2451063(0),2451015,Fax:0641-2451063",Affiliated College,1960
"
Noida International University, Greater Noida
",Uttar Pradesh,http://niu.edu.in,0120-4862200,State University,2010
"
JK Institute of Applied Physics and Technology, Allahabad
",Uttar Pradesh,http://www.jkinstitute.ac.in/,0532-2460442,"",1956
"
Walchand College of Engineering, Sangli
",Maharashtra,http://www.walchandsangli.ac.in,91-233-2300383,Affiliated College,1947
"
The National Institute of Engineering, Mysore
",Karnataka,http://www.nie.ac.in,+918212480475Fax:+918212485802,Autonomous College,1946
"
Dwarkadas J Sanghvi College of Engineering, Mumbai
",Maharashtra,http://www.djscoe.org/,"022-26107010,26107461","",1994
"
Sal Institute of Technology and Engineering Research, Ahmedabad
",Gujarat,http://www.sal.edu.in/index_engineering.html,9925195965,"",2009
"
Noorul Islam University, Kanyakumari
",Tamil Nadu,http://www.niuniv.com/,"4651-250566,4651-250266,4651-250966,4651-252966",Deemed University,1989
"
Kamla Nehru Institute of Technology, Sultanpur
",Uttar Pradesh,http://www.knit.ac.in/,05362-240674,Autonomous College,1976
"
Jiwaji University, Gwalior
",Madhya Pradesh,http://www.jiwaji.edu,"+917512442712,917512442757FaxNo.:+917512341768",State University,1964
"
Guru Premsukh Memorial College of Engineering, Delhi
",Delhi,http://gpmce.ac.in/,011-27207048-49-50,"",1997
"
Giani Zail Singh Punjab Technical University Campus, Bathinda
",Punjab,http://www.gzscetbti.gov.in/,"0164-2280985,2280164,2280794",Affiliated College,1989
"
Asansol Engineering College, Asansol
",West Bengal,http://www.aecwb.edu.in,0341-2253057/2252108,Affiliated College,1998
"
Adhiparasakthi Engineering College, Kancheepuram
",Tamil Nadu,http://adhiparasakthi.in/,"044–27529247,04427529585,27529502,04427529584fax–044-27529094",Affiliated College,1984
"
Ambedkar Institute of Advanced Communication Technologies and Research, Delhi
","",http://www.aiactr.ac.in/,"011-22048046,47,Fax:011-22048044",Affiliated College,2008
"
Homi Bhabha National Institute, Mumbai
",Maharashtra,http://www.hbni.ac.in/,022-25597601,Deemed University,2005
"
Assam University, Silchar
",Assam,http://www.aus.ac.in,91-03842-270806Fax:-91-03842-270802,State University,1994
"
Rajiv Gandhi Institute of Technology, Kottayam
",Kerala,http://www.rit.ac.in,"04812506153,04812507763,0481-2508453",Affiliated College,1991
"
Institute of Engineering and Science, IPS Academy, Indore
",Madhya Pradesh,http://ies.ipsacademy.org/,"917314014500,+917314014501,919826734822,9229498055",Affiliated College,1999
"
Maharaja Surajmal Institute of Technology, Delhi
",Delhi,http://www.msit.in/,"011-25528117,011-25552667",Affiliated College,2001
"
Siddaganga Institute of Technology, Tumkur
",Karnataka,http://www.sit.ac.in/index.html,"0816-2282588,2214080,2214000",Autonomous College,1963
"
Government College of Engineering, Aurangabad
",Maharashtra,http://www.geca.ac.in,"2334348,2366111,2366124,2334349,2366125Faxno.0240-2332835",Deemed University,1960
"
Don Bosco Institute of Technology, Mumbai
",Maharashtra,http://www.dbit.in/,022-25042424/022-25040508/022-25042018,Affiliated College,2001
"
Vishwakarma Government Engineering College, Ahmedabad
",Gujarat,http://www.vgecg.ac.in,"(079)29099903,23293006,23293866",Affiliated College,1994
"
Birla Institute of Technology Extension Centre, Deogarh
",Jharkhand,http://www.bitmesra.ac.in/,0651-2531817/2531676,Deemed University,""
"
National Institute of Technology, Sikkim
",Sikkim,http://www.nitsikkim.ac.in/,03595260042,Institute of National Importance,2011
"
Shri Vaishnav Institute of Technology and Science, Indore
",Madhya Pradesh,http://svits.svgipsar.org/,0731-2729071,Affiliated College,1995
"
Pune Institute of Computer Technology, Pune
",Maharashtra,http://pict.edu/,".+912024371101,24372041,24378063,24376190,24372479","",1983
"
Beant College of Engineering and Technology, Gurdaspur
",Punjab,http://www.bcetgsp.ac.in/,"01874-221463,221464(Office)",Autonomous College,1995
